,custnumber,allorder,allmount,sper,fiveorder,sixorder,sevenorder,slope,order_qu,order_log,mount_log,order_score,slope_score,mount_score,deal_score,OSMD
2963,20235149,26,1667.24,0.7307692307692307,5,3,18,6.5,25,3.295836866004329,7.41952445746034,2,3,2,1,2.2
2964,20230159,26,874.65,0.6923076923076923,10,10,6,-2.000000000000001,25,3.295836866004329,6.774966467718674,2,2,2,1,1.9
2965,20236081,26,1004.93,0.6538461538461539,9,7,10,0.49999999999999767,25,3.295836866004329,6.91366776573374,2,2,2,1,1.9
2966,20231642,26,964.29,0.5384615384615384,13,7,6,-3.5000000000000018,25,3.295836866004329,6.872428574327171,2,2,2,1,1.9
2967,20236838,26,1316.33,0.6923076923076923,8,7,11,1.499999999999999,25,3.295836866004329,7.183362239832075,2,2,2,1,1.9
2968,20234718,26,1405.13,0.8076923076923077,10,7,9,-0.500000000000001,25,3.295836866004329,7.248596528978301,2,2,2,1,1.9
2969,20230986,26,815.45,0.6923076923076923,11,6,9,-1.0000000000000029,25,3.295836866004329,6.704965673548319,2,2,2,1,1.9
2970,20234275,26,690.37,0.9615384615384616,5,12,9,1.9999999999999987,25,3.295836866004329,6.538675136323405,2,2,2,3,2.0999999999999996
2971,20230333,26,1199.48,0.6923076923076923,10,9,7,-1.500000000000003,25,3.295836866004329,7.090476755797418,2,2,2,1,1.9
2972,20231527,26,914.85,0.8846153846153846,5,11,10,2.499999999999999,25,3.295836866004329,6.819852595806226,2,2,2,2,1.9999999999999998
2973,20230338,26,1603.85,0.8461538461538461,5,8,13,3.999999999999999,25,3.295836866004329,7.380785573252725,2,2,2,2,1.9999999999999998
2974,20233957,26,1250.41,1.0,8,8,10,0.9999999999999984,25,3.295836866004329,7.132026194582359,2,2,2,3,2.0999999999999996
2975,20236968,26,1470.56,0.8076923076923077,6,11,9,1.4999999999999984,25,3.295836866004329,7.294078341561935,2,2,2,1,1.9
2976,20237355,26,1343.79,0.9230769230769231,11,10,5,-3.0000000000000013,25,3.295836866004329,7.203993146016788,2,2,2,3,2.0999999999999996
2977,20235058,26,1034.39,0.6923076923076923,8,9,9,0.49999999999999767,25,3.295836866004329,6.942533446318013,2,2,2,1,1.9
2978,20230051,26,1506.92,0.6923076923076923,13,7,6,-3.5000000000000018,25,3.295836866004329,7.318486496762802,2,2,2,1,1.9
2979,20235067,26,1008.91,0.7692307692307693,9,7,10,0.49999999999999767,25,3.295836866004329,6.917616496953979,2,2,2,1,1.9
2980,20232214,26,952.55,0.9230769230769231,4,9,13,4.499999999999999,25,3.295836866004329,6.860191862050527,2,2,2,3,2.0999999999999996
2981,20233802,26,1248.37,0.19230769230769232,13,5,8,-2.5000000000000018,25,3.295836866004329,7.130394703245656,2,2,2,1,1.9
2982,20234869,26,984.74,0.6923076923076923,9,13,4,-2.5000000000000013,25,3.295836866004329,6.893392628146301,2,2,2,1,1.9
2983,20230803,26,600.94,0.9230769230769231,8,9,9,0.49999999999999767,25,3.295836866004329,6.400157772567572,2,2,2,3,2.0999999999999996
2984,20235330,26,915.76,0.9230769230769231,7,8,11,1.9999999999999991,25,3.295836866004329,6.820845714991206,2,2,2,3,2.0999999999999996
2985,20231799,26,637.32,0.9230769230769231,9,10,7,-1.000000000000002,25,3.295836866004329,6.458839725000026,2,2,2,3,2.0999999999999996
2986,20234986,26,1088.18,0.7692307692307693,14,9,3,-5.5000000000000036,25,3.295836866004329,6.993180398530395,2,1,2,1,1.6
2987,20237764,26,1473.92,0.7692307692307693,10,10,6,-2.000000000000001,25,3.295836866004329,7.29635903001489,2,2,2,1,1.9
2988,20230504,26,902.48,0.8461538461538461,9,7,10,0.49999999999999767,25,3.295836866004329,6.806253973650032,2,2,2,2,1.9999999999999998
2989,20235180,26,1299.9,0.8076923076923077,8,9,9,0.49999999999999767,25,3.295836866004329,7.170811611607514,2,2,2,1,1.9
2990,20231089,26,1101.08,0.6923076923076923,14,7,5,-4.500000000000002,25,3.295836866004329,7.0049545823592565,2,2,2,1,1.9
2991,20235412,26,1321.19,0.7307692307692307,8,5,13,2.4999999999999987,25,3.295836866004329,7.187044731718555,2,2,2,1,1.9
2992,20235600,26,827.16,0.9615384615384616,5,13,8,1.4999999999999984,25,3.295836866004329,6.719206372432426,2,2,2,3,2.0999999999999996
2993,20234891,26,960.45,0.7692307692307693,7,15,4,-1.500000000000001,25,3.295836866004329,6.868442561596596,2,2,2,1,1.9
2994,20232256,26,1350.68,0.7307692307692307,7,8,11,1.9999999999999991,25,3.295836866004329,7.209103542197733,2,2,2,1,1.9
2995,20234328,26,806.97,0.46153846153846156,12,4,10,-1.0000000000000029,25,3.295836866004329,6.694524929118937,2,2,2,1,1.9
2996,20236702,26,1517.16,0.8846153846153846,7,10,9,0.999999999999999,25,3.295836866004329,7.325254354245724,2,2,2,2,1.9999999999999998
2997,20236068,26,935.06,0.8461538461538461,13,5,8,-2.5000000000000018,25,3.295836866004329,6.841679576987213,2,2,2,2,1.9999999999999998
2998,20236178,26,1374.07,0.5769230769230769,10,1,15,2.499999999999999,25,3.295836866004329,7.2262599178957565,2,2,2,1,1.9
2999,20230729,26,974.69,0.9615384615384616,11,10,5,-3.0000000000000013,25,3.295836866004329,6.88314491300942,2,2,2,3,2.0999999999999996
3000,20237671,26,1240.18,0.8461538461538461,9,12,5,-2.000000000000003,25,3.295836866004329,7.123817819005795,2,2,2,2,1.9999999999999998
3001,20230123,26,1020.1,0.8076923076923077,8,8,10,0.9999999999999984,25,3.295836866004329,6.928635756561492,2,2,2,1,1.9
3002,20236170,26,703.64,0.6538461538461539,13,7,6,-3.5000000000000018,25,3.295836866004329,6.55768703409426,2,2,2,1,1.9
3003,20235667,26,1343.43,0.6923076923076923,13,0,13,-9.157433285372497e-16,25,3.295836866004329,7.203725410389245,2,2,2,1,1.9
3004,20236581,26,556.51,0.8461538461538461,11,9,6,-2.5000000000000018,25,3.295836866004329,6.323480440393134,2,2,2,2,1.9999999999999998
3005,20233392,26,984.28,0.8461538461538461,13,12,1,-6.000000000000003,25,3.295836866004329,6.892925864736135,2,1,2,2,1.7
3006,20235909,26,1499.78,0.8076923076923077,5,9,12,3.4999999999999996,25,3.295836866004329,7.313740251937152,2,2,2,1,1.9
3007,20234579,26,1390.92,0.7307692307692307,15,4,7,-4.000000000000002,25,3.295836866004329,7.238439367978461,2,2,2,1,1.9
3008,20231349,26,1056.7,0.8461538461538461,3,4,19,8.0,25,3.295836866004329,6.963852018334007,2,3,2,2,2.3000000000000003
3009,20231996,26,1631.84,0.7307692307692307,10,7,9,-0.500000000000001,25,3.295836866004329,7.398076108990767,2,2,2,1,1.9
3010,20232555,26,831.95,0.5384615384615384,22,4,0,-11.000000000000007,25,3.295836866004329,6.724973616355726,2,1,2,1,1.6
3011,20231876,26,1031.51,0.9615384615384616,7,6,13,2.999999999999999,25,3.295836866004329,6.93974801001831,2,2,2,3,2.0999999999999996
3012,20235857,26,1406.52,0.5769230769230769,11,6,9,-1.0000000000000029,25,3.295836866004329,7.249584569504364,2,2,2,1,1.9
3013,20237377,26,970.95,0.9230769230769231,7,12,7,-9.157433285372497e-16,25,3.295836866004329,6.879304362808122,2,2,2,3,2.0999999999999996
3014,20235540,26,1163.73,0.9615384615384616,9,9,8,-0.5000000000000017,25,3.295836866004329,7.060244579482729,2,2,2,3,2.0999999999999996
3015,20236325,26,1364.73,0.9615384615384616,8,6,12,1.9999999999999984,25,3.295836866004329,7.219444363200088,2,2,2,3,2.0999999999999996
3016,20231076,26,823.33,0.5769230769230769,7,13,6,-0.5000000000000018,25,3.295836866004329,6.7145709351734775,2,2,2,1,1.9
3017,20230775,26,963.54,0.9615384615384616,6,8,12,2.999999999999999,25,3.295836866004329,6.871651303751255,2,2,2,3,2.0999999999999996
3018,20237278,26,1174.8,0.9615384615384616,3,7,16,6.500000000000001,25,3.295836866004329,7.069704045968154,2,3,2,3,2.4000000000000004
3019,20235888,26,1227.9,0.9230769230769231,3,12,11,4.0,25,3.295836866004329,7.1138747392905515,2,2,2,3,2.0999999999999996
3020,20235152,26,901.99,1.0,8,13,5,-1.5000000000000024,25,3.295836866004329,6.805711479158545,2,2,2,3,2.0999999999999996
3021,20235366,26,1396.85,0.9230769230769231,9,7,10,0.49999999999999767,25,3.295836866004329,7.242690620899774,2,2,2,3,2.0999999999999996
3022,20230015,26,1518.52,0.8461538461538461,13,8,5,-4.000000000000002,25,3.295836866004329,7.326149774494643,2,2,2,2,1.9999999999999998
3023,20233637,26,871.69,0.7307692307692307,11,12,3,-4.0000000000000036,25,3.295836866004329,6.771580395412197,2,2,2,1,1.9
3024,20230242,26,848.5,0.7692307692307693,10,4,12,0.999999999999998,25,3.295836866004329,6.744647941111987,2,2,2,1,1.9
3025,20242754,25,1403.4,0.76,0,0,25,12.5,25,3.258096538021482,7.247365444294277,2,3,2,1,2.2
3026,20242165,25,702.06,0.92,0,3,22,11.000000000000002,25,3.258096538021482,6.5554422366750895,2,3,2,3,2.4000000000000004
3027,20240053,25,1025.61,0.76,0,5,20,10.0,25,3.258096538021482,6.934017390971026,2,3,2,1,2.2
3028,20242265,25,1384.48,0.96,0,4,21,10.500000000000002,25,3.258096538021482,7.233801928976903,2,3,2,3,2.4000000000000004
3029,20242240,25,1467.5,0.64,0,8,17,8.5,25,3.258096538021482,7.291996750638675,2,3,2,1,2.2
3030,20242113,25,1001.54,0.8,0,2,23,11.499999999999998,25,3.258096538021482,6.910292058634107,2,3,2,1,2.2
3031,20241859,25,1414.48,0.68,0,7,18,9.0,25,3.258096538021482,7.255223975169196,2,3,2,1,2.2
3032,20242007,25,1228.01,0.8,0,12,13,6.499999999999999,25,3.258096538021482,7.1139642462294335,2,3,2,1,2.2
3033,20242283,25,1572.1,0.84,0,11,14,6.999999999999999,25,3.258096538021482,7.360803473828459,2,3,2,2,2.3000000000000003
3034,20242237,25,1505.7,0.72,0,8,17,8.5,25,3.258096538021482,7.317677107807243,2,3,2,1,2.2
3035,20242047,25,1300.0,0.72,0,11,14,6.999999999999999,25,3.258096538021482,7.170888478512505,2,3,2,1,2.2
3036,20241013,25,951.55,1.0,0,9,16,8.0,25,3.258096538021482,6.859142599061444,2,3,2,3,2.4000000000000004
3037,20240494,25,1443.47,0.8,0,10,15,7.500000000000002,25,3.258096538021482,7.27549775125864,2,3,2,1,2.2
3038,20242044,25,1293.25,0.8,0,14,11,5.5,25,3.258096538021482,7.165686655782011,2,3,2,1,2.2
3039,20231464,25,1003.42,0.96,0,16,9,4.5,25,3.258096538021482,6.912165539470685,2,2,2,3,2.0999999999999996
3040,20241907,25,1245.5,0.52,0,13,12,6.0,25,3.258096538021482,7.128094902963612,2,3,2,1,2.2
3041,20234599,25,863.51,0.96,0,8,17,8.5,25,3.258096538021482,6.7621628724364315,2,3,2,3,2.4000000000000004
3042,20240434,25,1112.3,0.92,0,15,10,4.999999999999998,25,3.258096538021482,7.015083856734662,2,2,2,3,2.0999999999999996
3043,20241601,25,976.32,0.72,0,11,14,6.999999999999999,25,3.258096538021482,6.88481413168057,2,3,2,1,2.2
3044,20230564,25,1245.92,0.6,1,14,10,4.499999999999999,25,3.258096538021482,7.128431789652556,2,2,2,1,1.9
3045,20241682,25,1118.92,0.72,2,11,12,5.0,25,3.258096538021482,7.02101253316657,2,2,2,1,1.9
3046,20241508,25,916.56,0.8,3,7,15,6.0,25,3.258096538021482,6.821717972885927,2,3,2,1,2.2
3047,20241054,25,1484.48,0.84,2,7,16,7.0,25,3.258096538021482,7.30349323133172,2,3,2,2,2.3000000000000003
3048,20234479,25,633.22,0.76,1,14,10,4.499999999999999,25,3.258096538021482,6.452395897400129,2,2,2,1,1.9
3049,20231629,25,819.87,0.8,3,21,1,-1.000000000000001,25,3.258096538021482,6.710364753431219,2,2,2,1,1.9
3050,20240462,25,598.9,0.84,3,9,13,5.0,25,3.258096538021482,6.3967629746590475,2,2,2,2,1.9999999999999998
3051,20240789,25,995.11,0.6,3,14,8,2.4999999999999996,25,3.258096538021482,6.903857693253424,2,2,2,1,1.9
3052,20235069,25,1294.27,0.72,2,13,10,3.9999999999999996,25,3.258096538021482,7.166474446610235,2,2,2,1,1.9
3053,20235990,25,1455.79,0.68,6,5,14,3.9999999999999996,25,3.258096538021482,7.283990664029597,2,2,2,1,1.9
3054,20230376,25,862.68,0.72,6,7,12,2.9999999999999987,25,3.258096538021482,6.76120232982964,2,2,2,1,1.9
3055,20236840,25,1124.53,0.84,7,10,8,0.49999999999999895,25,3.258096538021482,7.026009314811634,2,2,2,2,1.9999999999999998
3056,20241160,25,1425.31,0.92,3,12,10,3.499999999999999,25,3.258096538021482,7.262845968652523,2,2,2,3,2.0999999999999996
3057,20234150,25,1060.62,0.8,3,10,12,4.5,25,3.258096538021482,6.967551322328102,2,2,2,1,1.9
3058,20234826,25,828.8,0.8,3,13,9,2.9999999999999987,25,3.258096538021482,6.721184707898767,2,2,2,1,1.9
3059,20232170,25,1438.28,0.68,5,9,11,2.999999999999999,25,3.258096538021482,7.271898267528364,2,2,2,1,1.9
3060,20232941,25,1385.61,0.84,5,9,11,2.999999999999999,25,3.258096538021482,7.234617198367571,2,2,2,2,1.9999999999999998
3061,20233054,25,684.63,0.92,3,8,14,5.499999999999999,25,3.258096538021482,6.53033812361913,2,3,2,3,2.4000000000000004
3062,20237166,25,1113.11,0.72,5,12,8,1.4999999999999991,25,3.258096538021482,7.015811158879938,2,2,2,1,1.9
3063,20230666,25,1700.75,0.8,6,14,5,-0.5000000000000014,25,3.258096538021482,7.4394124123280605,2,2,2,1,1.9
3064,20237706,25,1300.1,0.56,5,8,12,3.499999999999999,25,3.258096538021482,7.17096533950943,2,2,2,1,1.9
